OK 1 393 40.053882304
OK 2 410 41.978626227
OK 3 396 40.321134068
OK 4 390 39.705109059
OK 5 385 39.231904311
OK 6 431 41.603014505
OK 7 389 40.324338422
OK 8 394 38.957041562
OK 9 380 38.559712300
OK 10 370 36.210262992
OK 11 396 40.607528122
OK 12 377 38.545238430
OK 13 359 37.655184686
OK 14 367 36.457957461
OK 15 376 37.906873556
OK 16 363 37.624314106
OK 17 354 37.231429924
OK 18 372 37.853703520
OK 19 410 39.865353190
OK 20 404 39.662928075
